"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CD79B",0.0173810052910057,3.819740625,0.0655872300667092,0.947969225220293,0.968633404516648,-6.31642773756706
"TNFRSF11B",-0.0153791005290982,7.11394020833333,-0.060571549827306,0.951943030170701,0.971370438949695,-6.31674017739537
"EDN1",0.00883465608465706,7.199041875,0.0539104082176938,0.957222382092252,0.975166800163175,-6.31711671734996
"LGALS9",-0.0118844444444424,8.109255,-0.0525965752468922,0.958263908960347,0.975166800163175,-6.31718581251441
"JAK1",-0.00427259259259394,9.38860333333333,-0.0467196755124722,0.962923630391911,0.978580925195032,-6.31747401735394
"HLA-C",0.00777010582010718,11.385646875,0.0404391858310598,0.967904791942809,0.982312035124637,-6.31774431534514
"MAGEB2",-0.00632349206349314,4.67964541666667,-0.0323680836116069,0.974307985417622,0.985389614899791,-6.31803448397909
"RPS6KB1",-0.00301518518518762,8.03700395833333,-0.0318839995268852,0.974692091080723,0.985389614899791,-6.31804984265148
"HLA-A",0.01477497354497,11.7821685416667,0.031648704770089,0.97487879234086,0.985389614899791,-6.31805722433563
"TWIST2",-0.00520376719576721,3.27623183333333,-0.0219907833372585,0.982543244918244,0.990907845365434,-6.31831303377114
"TNFSF12",-0.00257084656085027,8.738164375,-0.0203785185640974,0.983822907381548,0.990907845365434,-6.31834676549839
"ZAP70",0.00487354497354442,5.45128375,0.0185394651136085,0.985282625299971,0.990907845365434,-6.31838210791319
"JAG2",0.00482634920634961,4.74438291666667,0.0176305210891075,0.986004103478215,0.990907845365434,-6.31839834235978
"TNKS",-0.00159428571429032,9.33896083333333,-0.0164461584136585,0.986944213983972,0.990907845365434,-6.31841827176412
"ITGB8",-0.0029699999999977,11.262409375,-0.0134740543545379,0.98930345764988,0.991948654060709,-6.31846218360122
"TNFSF4",0.00173634920634669,6.34668479166667,0.0101116839229526,0.991972608187591,0.993297004193182,-6.31850134414455
"CD58",0.000812592592593475,6.52292375,0.0061241684696405,0.995138135120119,0.995138135120119,-6.31853331334671
