"ensembl_gene_rec","gene_name","d0_rc","d6_rc"
"ENSG00000259527.2","LINC00052",NA,1
"ENSG00000259529.1","AL136295.5",36,22
"ENSG00000259531.2","AC022306.1",7,1
"ENSG00000259536.5","AC091045.1",3,7
"ENSG00000259539.1","AC051619.6",4,1
"ENSG00000259546.1","AC027808.1",NA,2
"ENSG00000259553.5","AC140725.1",2,2
"ENSG00000259556.2","AC090971.3",1,NA
"ENSG00000259558.1","MESTP2",NA,1
"ENSG00000259562.2","AC090607.2",12,8
"ENSG00000259577.1","CERNA1",7,9
"ENSG00000259581.3","TYRO3P",1,1
"ENSG00000259582.3","AC026523.1",1,NA
"ENSG00000259583.2","AC015712.2",21,30
"ENSG00000259584.1","AC021755.2",NA,2
"ENSG00000259590.1","LINC02244",NA,2
"ENSG00000259592.1","PRELID1P4",NA,1
"ENSG00000259605.3","AC074212.1",79,87
"ENSG00000259607.1","AC108449.3",19,39
"ENSG00000259612.1","EEF1A1P22",9,4
"ENSG00000259623.1","AC125257.1",241,325
"ENSG00000259627.1","AC079328.2",9,1
"ENSG00000259635.1","AC100830.1",3,1
"ENSG00000259642.2","ST20-AS1",10,17
"ENSG00000259644.1","AC022613.3",6,1
"ENSG00000259647.1","AC111152.2",NA,3
"ENSG00000259648.1","AL132640.2",1,NA
"ENSG00000259656.1","AC013452.2",NA,2
"ENSG00000259658.5","AC027559.1",1,NA
"ENSG00000259659.1","AC009996.1",3,7
"ENSG00000259661.1","AC068831.4",17,21
"ENSG00000259663.2","AC010478.1",15,22
"ENSG00000259668.5","AC066613.1",2,NA
"ENSG00000259672.2","AC087612.1",1,NA
"ENSG00000259673.5","IQCH-AS1",252,139
"ENSG00000259684.1","AC084756.1",4,5
"ENSG00000259687.1","LINC01220",11,7
"ENSG00000259702.3","AC024337.1",4,2
"ENSG00000259706.1","HSP90B2P",3,1
"ENSG00000259709.1","AC023906.4",NA,2
"ENSG00000259712.1","AC023906.5",NA,1
"ENSG00000259715.1","AC022087.1",2,NA
"ENSG00000259717.1","LINC00677",1,NA
"ENSG00000259721.1","AC090877.2",1,NA
"ENSG00000259723.1","AL354993.2",3,2
"ENSG00000259727.1","AC103740.2",NA,1
"ENSG00000259736.1","CRTC3-AS1",8,2
"ENSG00000259738.1","ZNF444P1",2,NA
"ENSG00000259744.1","AC009269.4",2,1
"ENSG00000259746.1","HSPE1P3",2,2
"ENSG00000259749.1","NCAPGP2",NA,2
"ENSG00000259751.1","AC018868.2",2,NA
"ENSG00000259760.1","AC015660.2",NA,1
"ENSG00000259768.5","AC004943.2",62,96
"ENSG00000259772.6","AC012236.1",NA,4
"ENSG00000259775.1","AL138976.2",2,5
"ENSG00000259780.3","AC009065.1",1,3
"ENSG00000259781.1","HMGB1P6",59,75
"ENSG00000259782.2","AC008915.1",1,NA
"ENSG00000259783.5","LINC02259",NA,1
"ENSG00000259784.1","AC093525.1",NA,1
"ENSG00000259789.2","AL096869.3",1,NA
"ENSG00000259790.1","ANP32BP1",2,1
"ENSG00000259793.1","AC013726.1",1,1
"ENSG00000259802.1","AC012640.2",27,56
"ENSG00000259803.6","SLC22A31",2,1
"ENSG00000259810.2","AC002519.1",7,9
"ENSG00000259820.1","AC083843.2",710,699
"ENSG00000259826.1","AC072061.1",5,14
"ENSG00000259834.1","AL365361.1",1,NA
"ENSG00000259838.1","ELOCP2",1,1
"ENSG00000259845.1","HERC2P10",10,18
"ENSG00000259848.8","AC097374.1",2,NA
"ENSG00000259854.1","AP005233.1",1,NA
"ENSG00000259856.1","RAB43P1",3,4
"ENSG00000259862.1","AC026336.2",1,4
"ENSG00000259863.1","SH3RF3-AS1",NA,9
"ENSG00000259865.1","AL390728.6",176,115
"ENSG00000259868.2","AL163952.1",2,NA
"ENSG00000259877.2","AC009113.1",57,70
"ENSG00000259884.1","AC025259.3",33,8
"ENSG00000259891.1","AC107375.1",153,186
"ENSG00000259895.1","AC106820.2",NA,2
"ENSG00000259907.1","AC004817.2",2,5
"ENSG00000259915.2","AC017071.1",1,3
"ENSG00000259917.1","HNRNPLP2",8,9
"ENSG00000259918.1","NDUFA5P11",NA,2
"ENSG00000259920.1","AC007938.1",1,1
"ENSG00000259921.1","AC022819.1",1,2
"ENSG00000259924.1","AC011939.1",NA,2
"ENSG00000259925.1","AC130456.2",16,1
"ENSG00000259933.6","AC009065.2",5,2
"ENSG00000259939.1","AC022167.1",1,3
"ENSG00000259940.2","AC109449.1",6,2
"ENSG00000259941.1","AC084782.1",44,5
"ENSG00000259943.1","AL050341.2",173,137
"ENSG00000259945.1","AC027682.2",NA,1
"ENSG00000259948.2","AC124068.1",3,3
"ENSG00000259952.1","AC009133.2",42,59
"ENSG00000259953.1","AL138756.1",41,36
"ENSG00000259954.1","IL21R-AS1",6,3
"ENSG00000259956.1","RBM15B",983,919
"ENSG00000259959.1","AC107068.1",127,136
"ENSG00000259969.1","AL049838.1",9,10
"ENSG00000259972.2","AC009120.2",107,105
"ENSG00000259985.1","AC017100.1",1,6
"ENSG00000259994.1","AL353796.1",45,62
"ENSG00000260000.2","AL133338.1",2,11
"ENSG00000260001.6","TGFBR3L",2,NA
"ENSG00000260005.6","AC027601.1",18,35
"ENSG00000260007.3","AC107871.1",75,89
"ENSG00000260008.1","AP001527.1",2,NA
"ENSG00000260018.1","AC040169.1",6,13
"ENSG00000260027.4","HOXB7",82,175
"ENSG00000260032.1","NORAD",4712,5644
"ENSG00000260034.1","LCMT1-AS2",3,NA
"ENSG00000260036.1","AC013355.1",2,NA
"ENSG00000260037.5","AC104938.1",3,NA
"ENSG00000260038.1","AC009090.1",NA,3
"ENSG00000260047.2","BCAP31P2",1,NA
"ENSG00000260051.1","AL031600.1",4,5
"ENSG00000260052.1","AC023813.3",NA,2
"ENSG00000260060.1","AC009088.1",3,6
"ENSG00000260063.1","AL512408.1",7,17
"ENSG00000260077.1","AC104794.2",130,120
"ENSG00000260078.3","AC007342.3",1,NA
"ENSG00000260081.2","AF274858.1",33,32
"ENSG00000260082.1","AC106886.1",NA,1
"ENSG00000260083.1","MIR762HG",6,12
"ENSG00000260084.1","AC126773.1",NA,2
"ENSG00000260086.2","AC007611.1",NA,1
"ENSG00000260088.1","AL445483.1",4,1
"ENSG00000260091.1","AC093752.3",3,NA
"ENSG00000260092.1","AC009163.2",NA,1
"ENSG00000260093.1","AC034111.1",NA,5
"ENSG00000260095.1","AC106820.3",NA,1
"ENSG00000260097.2","SPDYE6",1,1
"ENSG00000260100.1","AL512604.3",NA,1
"ENSG00000260101.1","AC008074.2",2,NA
"ENSG00000260103.2","AC012435.1",2,4
"ENSG00000260105.6","AOC4P",7,6
"ENSG00000260107.1","AC005606.1",1,1
"ENSG00000260111.1","AC012184.1",7,4
"ENSG00000260112.1","AC008567.1",NA,1
"ENSG00000260118.1","AL157700.1",2,6
"ENSG00000260121.1","AC138028.4",30,14
"ENSG00000260128.6","ULK4P2",NA,2
"ENSG00000260135.6","MMP2-AS1",4,1
"ENSG00000260136.5","AC008915.2",27,47
"ENSG00000260144.1","AC100827.2",1,NA
"ENSG00000260156.1","AC020763.1",1,NA
"ENSG00000260160.1","AC011468.1",NA,1
"ENSG00000260179.1","AL162741.1",7,4
"ENSG00000260190.1","AL807752.5",NA,2
"ENSG00000260193.1","AL138781.1",1,13
"ENSG00000260196.1","AC124798.1",2,6
"ENSG00000260209.1","AP000842.3",NA,1
"ENSG00000260213.6","AC092718.2",NA,1
"ENSG00000260219.2","AC106782.2",4,20
"ENSG00000260220.6","CCDC187",220,152
"ENSG00000260229.1","PPIAP51",1,NA
"ENSG00000260230.3","FRRS1L",2,NA
"ENSG00000260231.2","KDM7A-DT",81,42
"ENSG00000260233.3","SSSCA1-AS1",19,19
"ENSG00000260236.1","AC099778.1",16,18
"ENSG00000260238.6","PMF1-BGLAP",84,67
"ENSG00000260244.1","AC104083.1",NA,2
"ENSG00000260246.1","AC000032.1",1,2
"ENSG00000260249.2","AC007608.3",5,2
"ENSG00000260253.1","AC084262.1",1,2
"ENSG00000260254.1","AP000997.2",3,17
"ENSG00000260257.2","AL035071.1",53,71
"ENSG00000260259.1","LINC02166",1,4
"ENSG00000260260.1","SNHG19",624,554
"ENSG00000260261.2","AC124944.3",171,110
"ENSG00000260265.1","LINC02562",6,8
"ENSG00000260266.1","PPIAP46",13,9
"ENSG00000260267.1","AC026471.1",168,93
"ENSG00000260269.5","AC105036.3",7,23
"ENSG00000260273.1","AL359711.2",1,2
"ENSG00000260274.1","AC068338.2",7,17
"ENSG00000260276.2","AC022167.2",13,24
"ENSG00000260279.3","AC137932.1",8,8
"ENSG00000260285.1","AL133367.1",44,67
"ENSG00000260288.3","AC019294.2",NA,2
"ENSG00000260290.2","AC092115.1",4,15
"ENSG00000260293.2","AC106820.4",5,14
"ENSG00000260296.1","AC095057.3",38,22
"ENSG00000260300.5","AC009119.2",19,7
"ENSG00000260304.1","AC009088.2",1,NA
"ENSG00000260306.1","AC092375.2",5,3
"ENSG00000260314.2","MRC1",67,346
"ENSG00000260316.2","AL008727.1",1,NA
"ENSG00000260317.1","AC009812.4",22,40
"ENSG00000260325.1","HSPB9",5,NA
"ENSG00000260326.1","PHBP21",1,NA
"ENSG00000260328.1","AC104024.2",3,4
"ENSG00000260329.1","AC007541.1",4,16
"ENSG00000260331.1","AC079148.1",4,1
"ENSG00000260337.3","AC091544.4",12,6
"ENSG00000260339.1","HEXA-AS1",10,14
"ENSG00000260342.2","AC138811.2",1,3
"ENSG00000260350.1","AC012173.1",1,NA
"ENSG00000260352.1","AC092287.1",2,2
"ENSG00000260360.1","AL353708.1",2,1
"ENSG00000260361.1","AC106028.3",6,5
"ENSG00000260362.1","AC007218.1",NA,1
"ENSG00000260367.2","AC109460.1",7,7
"ENSG00000260368.1","AC027373.1",13,10
"ENSG00000260369.2","AC120024.1",NA,1
"ENSG00000260377.1","AC083801.2",1,NA
"ENSG00000260381.2","AC007610.2",NA,1
"ENSG00000260386.6","LINC01225",2,NA
"ENSG00000260388.2","LINC00562",1,4
"ENSG00000260392.5","AC090518.1",1,NA
"ENSG00000260394.2","Z92544.1",1,3
"ENSG00000260395.1","AC092119.1",NA,4
"ENSG00000260398.1","AC068700.1",2,NA
"ENSG00000260400.1","AL513534.1",7,7
"ENSG00000260401.1","AP002761.4",78,347
"ENSG00000260404.3","AC110079.1",46,30
"ENSG00000260409.1","AC012414.5",1,NA
"ENSG00000260416.1","AL096828.2",1,NA
"ENSG00000260417.1","AC092127.1",NA,2
"ENSG00000260418.1","AL023284.4",7,1
"ENSG00000260423.1","LINC02367",69,30
"ENSG00000260425.1","AL031709.1",1,NA
"ENSG00000260428.2","SCX",877,172
"ENSG00000260430.1","AC099518.1",NA,3
"ENSG00000260442.5","ATP2A1-AS1",10,21
"ENSG00000260447.1","AC009065.3",1,NA
"ENSG00000260448.5","LCMT1-AS1",NA,3
"ENSG00000260455.1","NBAT1",NA,1
"ENSG00000260456.6","C16orf95",18,24
"ENSG00000260459.2","FTLP14",1,6
"ENSG00000260460.1","AL365181.1",4,4
"ENSG00000260461.1","AL133355.1",53,21
"ENSG00000260464.1","AL049796.1",6,1
"ENSG00000260465.1","AC018557.1",49,48
"ENSG00000260468.1","LINC01290",NA,1
"ENSG00000260470.1","AC023794.5",6,8
"ENSG00000260475.1","AL353719.1",1,4
"ENSG00000260490.2","MYL12BP1",1,NA
"ENSG00000260493.1","AC011773.4",4,3
"ENSG00000260495.1","AC009148.1",2,8
"ENSG00000260498.5","AC126696.3",1,4
"ENSG00000260500.1","AC010336.2",13,1
"ENSG00000260515.1","AC034229.2",1,NA
"ENSG00000260517.3","AC009093.2",NA,2
"ENSG00000260518.2","BMS1P8",1,NA
"ENSG00000260526.1","AC109347.1",2,11
"ENSG00000260528.4","FAM157C",2,6
"ENSG00000260542.1","AL499627.1",7,2
"ENSG00000260549.1","MT1L",2,NA
"ENSG00000260552.1","AC023043.1",17,26
"ENSG00000260563.3","AC132872.1",40,41
"ENSG00000260565.6","ERVK13-1",415,240
"ENSG00000260570.1","AC133550.1",4,9
"ENSG00000260572.1","AC069224.1",5,5
"ENSG00000260577.2","AC126773.2",1,2
"ENSG00000260578.1","AC110597.1",3,2
"ENSG00000260581.1","AC011374.1",1,NA
"ENSG00000260583.1","LINC00515",1,NA
"ENSG00000260588.1","AC027702.1",5,6
"ENSG00000260589.1","STAM-AS1",6,15
"ENSG00000260592.1","AC130456.3",1,NA
"ENSG00000260597.1","AC012531.1",2,1
"ENSG00000260604.2","AL590004.3",98,19
"ENSG00000260625.2","AC026471.2",1,11
"ENSG00000260628.5","AC142381.3",20,14
"ENSG00000260630.6","SNAI3-AS1",9,30
"ENSG00000260633.1","AC010207.1",13,16
"ENSG00000260641.1","AC114811.2",NA,4
"ENSG00000260643.2","AC092718.3",7,10
"ENSG00000260644.6","HERC2P5",1,1
"ENSG00000260645.2","AL359715.2",7,4
"ENSG00000260646.1","AL031705.1",NA,1
"ENSG00000260647.1","AC127537.1",2,1
"ENSG00000260648.3","AC020658.3",5,9
"ENSG00000260657.2","AC107871.2",NA,1
"ENSG00000260660.4","AC113208.2",NA,1
"ENSG00000260668.1","AC093536.1",1,NA
"ENSG00000260669.2","AL096870.2",38,29
"ENSG00000260672.1","AC100827.4",5,6
"ENSG00000260677.1","AL445531.1",NA,1
"ENSG00000260681.1","AC130456.4",2,NA
"ENSG00000260685.1","AC027104.1",1,NA
"ENSG00000260686.1","AC008669.1",43,25
"ENSG00000260691.5","ANKRD20A1",1,NA
"ENSG00000260698.1","AL591848.3",2,7
"ENSG00000260708.1","AL118516.1",40,52
"ENSG00000260711.2","AL121839.2",222,64
"ENSG00000260714.1","AC133552.1",1,1
"ENSG00000260722.1","VN1R67P",NA,1
"ENSG00000260725.1","AC005307.1",1,NA
"ENSG00000260727.1","SLC7A5P1",5,4
"ENSG00000260729.1","AC009690.1",15,4
"ENSG00000260735.2","AC139256.1",NA,5
"ENSG00000260740.2","AC026471.3",12,12
"ENSG00000260742.1","AC009962.1",2,1
"ENSG00000260743.1","AC007823.1",10,6
"ENSG00000260747.1","AC022968.1",4,8
"ENSG00000260750.5","AC092720.1",1,2
"ENSG00000260751.2","AC008870.2",18,10
"ENSG00000260755.1","AC010542.2",NA,1
"ENSG00000260757.1","AC093520.1",NA,1
"ENSG00000260773.1","AC055855.1",3,2
"ENSG00000260774.1","AC021087.2",24,24
"ENSG00000260777.1","AC061975.1",4,4
"ENSG00000260778.5","AC009065.4",15,10
"ENSG00000260779.1","AP001180.1",1,NA
"ENSG00000260781.1","ARHGAP23P1",3,NA
"ENSG00000260784.1","AC026150.2",3,NA
"ENSG00000260790.1","AC092338.2",NA,3
"ENSG00000260792.1","LINC02280",1,7
"ENSG00000260793.2","AC003102.1",26,20
"ENSG00000260803.1","Z84723.1",4,NA
"ENSG00000260804.3","LINC01963",286,368
"ENSG00000260805.2","AC092803.2",20,29
"ENSG00000260806.1","AL163051.1",14,24
"ENSG00000260807.6","AC009041.2",1,NA
"ENSG00000260810.1","AL135818.2",3,NA
"ENSG00000260816.2","AC027279.1",NA,2
"ENSG00000260822.1","AC004656.1",346,271
"ENSG00000260830.1","AL135744.1",2,2
"ENSG00000260836.2","AC245033.1",2,NA
"ENSG00000260852.1","FBXL19-AS1",72,69
"ENSG00000260853.1","AC109460.2",7,1
"ENSG00000260855.1","AL591848.4",75,15
"ENSG00000260865.1","AC010287.1",1,NA
"ENSG00000260876.5","LINC01229",1,NA
"ENSG00000260877.2","AP005233.2",6,2
"ENSG00000260879.1","AL359258.2",9,9
"ENSG00000260884.1","AC009120.3",1,5
"ENSG00000260886.1","TAT-AS1",NA,1
"ENSG00000260892.1","AC105020.4",3,NA
"ENSG00000260895.1","AP003071.1",1,1
"ENSG00000260896.5","ARLNC1",1,1
"ENSG00000260898.5","ADPGK-AS1",3,4
"ENSG00000260899.1","AC106886.2",5,3
"ENSG00000260903.2","XKR7",1,NA
"ENSG00000260910.1","LINC00565",2,NA
"ENSG00000260911.2","AC135050.3",2,2
"ENSG00000260912.1","AL158206.1",556,144
"ENSG00000260914.3","AC026464.4",1,NA
"ENSG00000260916.7","CCPG1",218,314
"ENSG00000260917.1","AL158212.3",118,122
"ENSG00000260920.2","AL031985.3",10,23
"ENSG00000260923.6","LINC02193",4,2
"ENSG00000260924.2","LINC01311",20,11
"ENSG00000260926.2","AC016134.1",NA,1
"ENSG00000260928.2","SPCS2P1",1,NA
"ENSG00000260930.1","LINC01416",3,1
"ENSG00000260934.1","AC130456.5",1,NA
"ENSG00000260941.1","LINC00622",NA,2
"ENSG00000260942.1","CAPN10-DT",39,75
"ENSG00000260948.1","AL390195.2",43,32
"ENSG00000260949.1","AP006545.1",3,3
"ENSG00000260953.1","AC009093.4",NA,1
"ENSG00000260966.1","AP001486.2",296,122
"ENSG00000260971.4","AC119674.1",NA,18
"ENSG00000260992.1","DOCK9-DT",6,13
"ENSG00000260997.1","AC004847.1",4,2
"ENSG00000261000.1","AC244034.2",1,5
"ENSG00000261003.1","AL008628.1",10,7
"ENSG00000261008.6","LINC01572",10,15
"ENSG00000261019.1","AC010132.4",6,6
"ENSG00000261025.1","AL445471.2",1,NA
"ENSG00000261026.1","AC105046.1",4,NA
"ENSG00000261037.1","AC010266.2",NA,1
"ENSG00000261040.7","WFDC21P",21,38
"ENSG00000261051.1","AC107021.2",39,10
"ENSG00000261052.5","SULT1A3",5,4
"ENSG00000261054.1","AC036108.2",3,9
"ENSG00000261055.1","AL450468.2",1,6
"ENSG00000261061.1","AC092718.4",21,68
"ENSG00000261063.1","AC009139.2",3,1
"ENSG00000261064.1","LINC02256",2,3
"ENSG00000261065.1","AL592146.1",NA,3
"ENSG00000261067.7","AC109460.3",13,19
"ENSG00000261068.2","AL512274.1",115,81
"ENSG00000261071.1","AL441883.1",23,28
"ENSG00000261079.1","AC009053.2",6,4
"ENSG00000261083.1","LINC02516",NA,1
"ENSG00000261087.1","AP003469.4",96,105
"ENSG00000261090.1","AC127459.2",NA,2
"ENSG00000261093.1","AC141586.3",36,61
"ENSG00000261094.2","AC007066.2",43,59
"ENSG00000261096.1","AC073476.3",17,5
"ENSG00000261097.1","LINC00563",2,NA
"ENSG00000261098.1","AP000766.1",53,77
"ENSG00000261101.2","AC234775.3",5,7
"ENSG00000261104.1","AC093904.4",46,25
"ENSG00000261114.1","AC012181.1",2,5
"ENSG00000261116.1","AL049555.1",41,35
"ENSG00000261117.1","AC009486.1",NA,1
"ENSG00000261118.1","AC092123.1",1,NA
"ENSG00000261121.1","LINC02473",1,2
"ENSG00000261122.6","LINC02167",5,115
"ENSG00000261123.1","AC009065.5",1,3
"ENSG00000261126.7","RBFADN",55,16
"ENSG00000261135.1","AL137802.2",7,4
"ENSG00000261136.1","AC023908.3",8,21
"ENSG00000261143.1","ADAMTS7P3",1,NA
"ENSG00000261147.1","AC091167.2",1,1
"ENSG00000261150.2","EPPK1",1818,1553
"ENSG00000261159.1","AC112484.3",71,65
"ENSG00000261167.1","AC107027.3",55,44
"ENSG00000261168.1","AL592424.1",10,4
"ENSG00000261175.6","LINC02188",20,NA
"ENSG00000261183.5","SPINT1-AS1",133,135
"ENSG00000261186.2","LINC01238",NA,7
"ENSG00000261188.1","Z95115.1",29,24
"ENSG00000261189.1","AL031058.1",13,21
"ENSG00000261202.1","Z83847.1",1,3
"ENSG00000261204.1","AC004449.1",NA,1
"ENSG00000261208.1","AL365475.1",NA,1
"ENSG00000261211.1","AL031123.2",30,98
"ENSG00000261212.1","AC234778.2",1,1
"ENSG00000261215.1","AL162231.4",1,NA
"ENSG00000261220.2","AC103706.1",76,81
"ENSG00000261221.3","ZNF865",153,172
"ENSG00000261236.7","BOP1",3326,2535
"ENSG00000261239.6","ANKRD26P1",1,NA
"ENSG00000261241.6","LINC02128",5,7
"ENSG00000261242.1","AL136038.3",NA,12
"ENSG00000261247.1","GOLGA8T",4,NA
"ENSG00000261251.1","Z97055.2",5,6
"ENSG00000261269.1","AC093278.2",3,NA
"ENSG00000261270.1","AC012181.2",2,1
"ENSG00000261286.1","ATP2C2-AS1",11,14
"ENSG00000261292.2","AC110491.1",1,NA
"ENSG00000261302.5","AC106779.1",1,1
"ENSG00000261305.2","AC005586.2",7,10
"ENSG00000261308.2","FIGNL2",NA,3
"ENSG00000261312.1","AC002550.1",10,8
"ENSG00000261318.1","AC055855.2",2,NA
"ENSG00000261324.2","AC010168.2",132,81
"ENSG00000261326.3","LINC01355",285,254
"ENSG00000261334.1","AL353803.4",6,9
"ENSG00000261335.1","AC005837.1",10,18
"ENSG00000261336.1","EIF4BP5",1,NA
"ENSG00000261338.2","AC021016.2",26,22
"ENSG00000261349.1","AL031432.2",1,1
"ENSG00000261351.2","AC116913.1",35,49
"ENSG00000261359.2","PYCARD-AS1",1,3
"ENSG00000261360.1","AC010491.1",6,25
"ENSG00000261366.1","MANEA-DT",1,2
"ENSG00000261371.5","PECAM1",37,62
"ENSG00000261373.1","VPS9D1-AS1",151,82
"ENSG00000261375.1","AC135983.4",1,NA
"ENSG00000261377.5","PDCD6IPP2",40,70
"ENSG00000261379.1","AC010735.1",2,NA
"ENSG00000261390.5","MAFTRR",1,2
"ENSG00000261399.1","AL031710.1",1,NA
"ENSG00000261404.7","AC138627.1",NA,1
"ENSG00000261408.7","TEN1-CDK3",174,170
"ENSG00000261409.1","AL035425.3",3,5
"ENSG00000261416.1","AC012645.3",NA,1
"ENSG00000261420.1","AL022069.1",5,8
"ENSG00000261423.1","TMEM202-AS1",16,27
"ENSG00000261428.2","AC097461.1",48,22
"ENSG00000261431.1","AL023803.1",NA,1
"ENSG00000261433.1","AC002347.1",1,NA
"ENSG00000261434.1","AC021087.3",NA,1
"ENSG00000261437.1","AC108860.2",94,84
"ENSG00000261438.1","AL157394.1",NA,3
"ENSG00000261441.1","AC124068.2",9,3
"ENSG00000261442.1","AC023830.1",1,NA
"ENSG00000261447.1","AL162412.1",1,1
"ENSG00000261451.1","AC104964.2",NA,2
"ENSG00000261455.1","LINC01003",30,50
"ENSG00000261457.3","AC002519.2",1,NA
"ENSG00000261460.1","AC009690.2",47,35
"ENSG00000261461.1","UBE2MP1",1,NA
"ENSG00000261468.1","AC096921.2",13,3
"ENSG00000261474.1","AC026471.4",1,NA
"ENSG00000261476.1","AC009163.3",1,1
"ENSG00000261485.1","PAN3-AS1",10,10
"ENSG00000261487.1","AC135048.1",NA,1
"ENSG00000261488.1","TBILA",13,7
"ENSG00000261490.1","AC005674.2",84,34
"ENSG00000261499.2","AC233699.1",6,1
"ENSG00000261504.1","LINC01686",NA,1
"ENSG00000261505.1","AL031714.1",30,30
"ENSG00000261512.2","AC092368.3",122,110
"ENSG00000261513.1","AC009097.4",1,NA
"ENSG00000261514.1","LINC01976",4,NA
"ENSG00000261526.2","AC012615.1",50,38
"ENSG00000261529.1","AC100774.1",1,NA
"ENSG00000261532.1","AC009065.7",2,1
"ENSG00000261534.1","AL596244.1",5,5
"ENSG00000261542.1","AC011978.2",19,12
"ENSG00000261544.1","AC011939.2",NA,2
"ENSG00000261549.2","AC107954.1",NA,1
"ENSG00000261553.5","AL137782.1",22,24
"ENSG00000261556.9","SMG1P7",64,81
"ENSG00000261560.1","AC007216.3",4,8
"ENSG00000261572.1","AC097639.1",36,22
"ENSG00000261578.1","AP003119.3",31,46
"ENSG00000261582.1","AL121753.1",2,NA
"ENSG00000261584.1","AL513548.1",1,NA
"ENSG00000261587.2","TMEM249",1,1
"ENSG00000261594.3","TPBGL",15,NA
"ENSG00000261595.1","AL603832.2",1,2
"ENSG00000261596.2","AC005632.2",NA,2
"ENSG00000261600.1","AC233266.2",NA,1
"ENSG00000261602.1","AC092115.2",NA,1
"ENSG00000261604.1","AC114947.2",NA,11
"ENSG00000261606.5","AC091230.1",3,9
"ENSG00000261609.6","GAN",227,262
"ENSG00000261610.1","AP000265.1",3,9
"ENSG00000261611.6","AC010547.4",12,7
"ENSG00000261612.1","SUB1P3",NA,1
"ENSG00000261613.2","AC093525.6",5,14
"ENSG00000261614.1","YBX3P1",1,3
"ENSG00000261616.1","AC036108.3",3,1
"ENSG00000261618.1","AC083837.1",9,2
"ENSG00000261641.2","AL031600.3",21,27
"ENSG00000261644.2","AC007728.2",NA,1
"ENSG00000261649.6","GOLGA6L7",4,NA
"ENSG00000261652.2","C15orf65",25,23
"ENSG00000261654.1","AL360270.2",12,24
"ENSG00000261655.1","AC100803.2",8,14
"ENSG00000261656.5","BEAN1-AS1",1,NA
"ENSG00000261659.2","Z92544.2",23,40
"ENSG00000261662.1","AL359752.1",17,4
"ENSG00000261663.1","AC009065.8",4,2
"ENSG00000261670.1","AC012213.2",55,23
"ENSG00000261678.2","SCRT1",5,4
"ENSG00000261684.2","AC018362.1",10,15
"ENSG00000261691.1","Z97986.1",3,4
"ENSG00000261693.1","AC134682.1",11,10
"ENSG00000261697.5","AC010531.4",1,NA
"ENSG00000261707.1","AC092134.1",2,NA
"ENSG00000261716.2","HIST2H2BC",502,618
"ENSG00000261717.5","AC009163.4",NA,1
"ENSG00000261732.1","AL031708.1",6,5
"ENSG00000261737.1","AL049597.2",7,5
"ENSG00000261740.6","BOLA2-SMG1P6",50,98
"ENSG00000261744.1","AC116552.1",NA,1
"ENSG00000261754.2","AC008555.1",10,4
"ENSG00000261757.1","AC005592.1",1,3
"ENSG00000261758.1","AC117382.2",2,1
"ENSG00000261759.1","AC099518.5",4,8
"ENSG00000261760.8","AC140479.4",NA,1
"ENSG00000261762.1","AC027228.2",2,2
"ENSG00000261770.1","AC006504.1",52,15
"ENSG00000261773.1","AC244090.2",5,1
"ENSG00000261777.5","AC012184.3",26,27
"ENSG00000261783.1","AC009054.2",1,1
"ENSG00000261786.1","AC006058.1",13,2
"ENSG00000261787.1","TCF24",26,24
"ENSG00000261790.1","AC005606.2",2,2
"ENSG00000261794.1","GOLGA8H",1,3
"ENSG00000261796.1","ISY1-RAB43",NA,1
"ENSG00000261799.1","AC007406.5",216,235
"ENSG00000261801.5","LOXL1-AS1",94,87
"ENSG00000261804.1","AC007342.4",14,20
"ENSG00000261807.2","LINC02141",5,15
"ENSG00000261812.6","TUBB8P7",NA,1
"ENSG00000261819.1","AC138932.3",1,1
"ENSG00000261822.1","AC018362.2",2,1
"ENSG00000261823.1","AC084782.2",1,1
"ENSG00000261824.6","LINC00662",87,85
"ENSG00000261832.6","AC138894.1",NA,3
"ENSG00000261840.2","AC093249.6",13,28
"ENSG00000261845.2","AC124283.1",15,21
"ENSG00000261856.1","LINC02186",1,NA
"ENSG00000261879.6","AC087500.1",25,17
"ENSG00000261884.2","AC040162.1",23,20
"ENSG00000261888.1","AC144831.1",13,5
"ENSG00000261889.1","AC108134.2",8,10
"ENSG00000261898.2","AC091153.4",NA,1
"ENSG00000261915.6","AC026954.2",4,NA
"ENSG00000261916.1","AC027796.1",NA,2
"ENSG00000261924.1","AC127496.1",3,2
"ENSG00000261934.2","PCDHGA9",66,35
"ENSG00000261949.5","GFY",NA,1
"ENSG00000261963.3","CCDC92B",NA,1
"ENSG00000261971.7","MMP25-AS1",259,211
"ENSG00000261997.1","AC007336.1",1,NA
"ENSG00000262001.1","DLGAP1-AS2",83,55
"ENSG00000262039.1","AC091180.5",1,NA
"ENSG00000262049.1","AC139530.1",70,90
"ENSG00000262050.1","AC005696.1",3,8
"ENSG00000262061.5","AC129507.1",1,NA
"ENSG00000262074.6","SNORD3B-2",1,NA
"ENSG00000262075.3","DKFZP434A062",NA,3
"ENSG00000262089.1","AC040977.1",1,2
"ENSG00000262094.1","AC139099.1",NA,1
"ENSG00000262096.2","PCDHB19P",1,NA
"ENSG00000262097.1","LINC02185",NA,2
"ENSG00000262112.1","AC015912.1",NA,4
"ENSG00000262117.5","BCAR4",1,NA
