"ensembl_gene_rec","gene_name","d0_rc","d6_rc"
"ENSG00000241839.9","PLEKHO2",379,219
"ENSG00000241852.9","C8orf58",271,157
"ENSG00000241860.6","AL627309.5",3,5
"ENSG00000241878.11","PISD",555,790
"ENSG00000241889.1","AC079944.2",2,4
"ENSG00000241923.2","RPL14P3",1,1
"ENSG00000241926.1","MTCO1P55",1,NA
"ENSG00000241935.8","HOGA1",44,16
"ENSG00000241945.7","PWP2",7,3
"ENSG00000241962.9","AC079447.1",5,2
"ENSG00000241973.10","PI4KA",1053,1040
"ENSG00000241975.1","ELOCP19",5,2
"ENSG00000241978.9","AKAP2",14,3
"ENSG00000241990.5","PRR34-AS1",10,13
"ENSG00000242028.6","HYPK",111,110
"ENSG00000242034.1","AC097493.1",1,NA
"ENSG00000242048.3","AC093583.1",NA,1
"ENSG00000242071.3","RPL7AP6",54,39
"ENSG00000242082.1","SLC5A4-AS1",2,3
"ENSG00000242083.2","RPL7AP31",NA,1
"ENSG00000242085.1","RPS20P33",3,5
"ENSG00000242086.8","MUC20-OT1",972,968
"ENSG00000242088.1","AC090602.1",1,NA
"ENSG00000242094.1","FOXP1-IT1",1,NA
"ENSG00000242100.2","RPL9P32",4,7
"ENSG00000242110.7","AMACR",17,26
"ENSG00000242114.5","MTFP1",42,62
"ENSG00000242125.3","SNHG3",784,727
"ENSG00000242142.1","SERBP1P3",NA,2
"ENSG00000242147.1","AL365356.5",4,5
"ENSG00000242159.1","ABCF2P1",1,NA
"ENSG00000242163.1","AL121769.1",1,1
"ENSG00000242169.2","AC093789.1",NA,1
"ENSG00000242173.8","ARHGDIG",9,13
"ENSG00000242193.11","CRYZL2P",299,151
"ENSG00000242198.1","AC008897.1",2,1
"ENSG00000242220.6","TCP10L",8,6
"ENSG00000242242.5","NECTIN3-AS1",6,3
"ENSG00000242247.10","ARFGAP3",471,607
"ENSG00000242252.1","BGLAP",13,13
"ENSG00000242259.8","C22orf39",119,133
"ENSG00000242261.1","AC018635.1",4,5
"ENSG00000242262.1","AC092597.1",1,1
"ENSG00000242265.5","PEG10",2476,4066
"ENSG00000242267.6","SKINT1L",9,NA
"ENSG00000242268.2","LINC02082",2,NA
"ENSG00000242282.6","AC108488.1",15,19
"ENSG00000242285.1","RPL6P8",NA,1
"ENSG00000242288.9","AC022400.3",3,1
"ENSG00000242294.6","STAG3L5P",363,450
"ENSG00000242299.1","AC073861.1",56,50
"ENSG00000242337.5","TFP1",3,1
"ENSG00000242338.6","BMS1P4",14,11
"ENSG00000242352.2","FAM91A3P",1,2
"ENSG00000242358.1","RPS21P4",1,NA
"ENSG00000242372.7","EIF6",2845,2675
"ENSG00000242396.1","AC096536.2",5,4
"ENSG00000242419.5","PCDHGC4",19,10
"ENSG00000242441.7","GTF2A1L",2,1
"ENSG00000242445.1","RPL7AP11",1,NA
"ENSG00000242474.2","AC093627.5",30,12
"ENSG00000242477.1","AC091429.1",1,3
"ENSG00000242479.1","AC109992.1",3,6
"ENSG00000242485.5","MRPL20",543,496
"ENSG00000242498.7","ARPIN",469,420
"ENSG00000242512.8","LINC01206",4,1
"ENSG00000242516.1","LINC00960",8,12
"ENSG00000242520.5","MAGEA5",1,NA
"ENSG00000242539.2","AC007620.2",34,23
"ENSG00000242540.2","AC108025.2",2,NA
"ENSG00000242551.2","POU5F1P6",1,1
"ENSG00000242553.1","AP001432.1",1,3
"ENSG00000242562.1","DCAF13P1",1,NA
"ENSG00000242571.1","RPL21P11",NA,2
"ENSG00000242574.8","HLA-DMB",111,274
"ENSG00000242575.1","AC012501.2",1,NA
"ENSG00000242578.1","AC073288.2",4,NA
"ENSG00000242583.1","AC008040.2",NA,1
"ENSG00000242588.6","AC108010.1",331,212
"ENSG00000242599.7","CSAG4",3,9
"ENSG00000242600.8","MBL1P",13,11
"ENSG00000242610.2","OR5BH1P",1,NA
"ENSG00000242612.6","DECR2",309,276
"ENSG00000242615.1","AC022415.1",19,14
"ENSG00000242616.3","GNG10",209,148
"ENSG00000242622.1","AC092910.3",15,27
"ENSG00000242661.1","RPS3AP43",NA,1
"ENSG00000242686.4","AC107464.1",4,6
"ENSG00000242689.2","CNTF",11,1
"ENSG00000242692.1","RPS27AP1",1,NA
"ENSG00000242697.2","RPL5P12",NA,2
"ENSG00000242715.7","CCDC169",31,49
"ENSG00000242732.4","RTL5",142,81
"ENSG00000242748.1","RPL23AP81",5,NA
"ENSG00000242759.6","LINC00882",7,2
"ENSG00000242779.6","ZNF702P",201,603
"ENSG00000242791.2","AC117395.1",2,1
"ENSG00000242795.2","AC007849.1",NA,1
"ENSG00000242797.3","GLYCTK-AS1",NA,4
"ENSG00000242798.1","AC073842.2",9,1
"ENSG00000242802.7","AP5Z1",952,1169
"ENSG00000242808.8","SOX2-OT",11,9
"ENSG00000242814.2","AC113398.1",NA,1
"ENSG00000242852.6","ZNF709",5,9
"ENSG00000242861.1","AL591895.1",6,15
"ENSG00000242866.10","STRC",9,8
"ENSG00000242899.1","RPL7P16",1,NA
"ENSG00000242941.1","RPL12P7",NA,1
"ENSG00000242948.1","EPS15P1",1,NA
"ENSG00000242951.1","AC007182.2",1,1
"ENSG00000242952.1","RPSAP3",1,NA
"ENSG00000242960.1","FTH1P23",NA,6
"ENSG00000242968.1","AC096992.1",1,NA
"ENSG00000242986.2","RPL21P99",1,NA
"ENSG00000242992.3","FTH1P4",1,1
"ENSG00000243004.5","AC005062.1",13,1
"ENSG00000243007.1","RPL12P35",1,NA
"ENSG00000243008.2","AL359538.1",1,NA
"ENSG00000243014.1","PTMAP8",3,NA
"ENSG00000243024.6","AC012158.1",2,NA
"ENSG00000243056.1","EIF4EBP3",24,4
"ENSG00000243069.7","ARHGEF26-AS1",3,6
"ENSG00000243071.1","AC107032.1",2,7
"ENSG00000243083.6","LINC00870",NA,4
"ENSG00000243107.1","AC000120.1",19,9
"ENSG00000243137.7","PSG4",11,4
"ENSG00000243147.7","MRPL33",807,532
"ENSG00000243150.5","AC106707.1",1,3
"ENSG00000243155.1","AL162431.2",28,28
"ENSG00000243156.7","MICAL3",561,221
"ENSG00000243175.1","RPSAP36",NA,1
"ENSG00000243176.5","AC092944.1",10,18
"ENSG00000243181.2","AC087343.1",NA,2
"ENSG00000243199.1","AC115223.1",38,51
"ENSG00000243207.6","PPAN-P2RY11",1,NA
"ENSG00000243224.1","AC006252.1",2,2
"ENSG00000243225.2","AC007686.1",1,NA
"ENSG00000243230.1","AC011005.4",1,NA
"ENSG00000243232.4","PCDHAC2",32,66
"ENSG00000243238.1","IGKV2-30",1,NA
"ENSG00000243244.6","STON1",157,66
"ENSG00000243260.3","RN7SL558P",1,NA
"ENSG00000243279.3","PRAF2",131,153
"ENSG00000243284.1","VSIG8",2,2
"ENSG00000243302.3","AC018638.4",288,182
"ENSG00000243317.7","STMP1",715,705
"ENSG00000243319.7","FGF14-IT1",1,NA
"ENSG00000243323.7","PTPRVP",3,3
"ENSG00000243335.9","KCTD7",205,248
"ENSG00000243349.2","AL358394.2",NA,1
"ENSG00000243364.7","EFNA4",305,328
"ENSG00000243368.2","MCCC1-AS1",NA,1
"ENSG00000243396.1","AC084198.1",1,NA
"ENSG00000243406.6","MRPS31P5",30,17
"ENSG00000243414.5","TICAM2",3,8
"ENSG00000243431.1","RPL5P30",3,2
"ENSG00000243444.7","PALM2",6,13
"ENSG00000243449.6","C4orf48",312,366
"ENSG00000243466.1","IGKV1-5",1,NA
"ENSG00000243468.5","INGX",NA,1
"ENSG00000243477.5","NAA80",55,62
"ENSG00000243479.3","MNX1-AS1",1,NA
"ENSG00000243480.7","AMY2A",3,NA
"ENSG00000243517.1","AC024940.2",3,6
"ENSG00000243544.3","RN7SL172P",1,1
"ENSG00000243547.1","HNRNPKP4",10,4
"ENSG00000243554.1","AC004967.1",17,13
"ENSG00000243566.6","UPK3B",2067,1725
"ENSG00000243568.2","AC020779.1",1,NA
"ENSG00000243584.1","AC068769.1",NA,1
"ENSG00000243629.1","LINC00880",2,2
"ENSG00000243646.9","IL10RB",95,72
"ENSG00000243648.1","AC109454.1",3,NA
"ENSG00000243649.8","CFB",746,219
"ENSG00000243650.3","RN7SL834P",3,2
"ENSG00000243660.9","ZNF487",190,92
"ENSG00000243667.6","WDR92",118,95
"ENSG00000243674.1","OR7E66P",NA,1
"ENSG00000243678.11","NME2",1134,1416
"ENSG00000243679.1","AC018638.5",175,183
"ENSG00000243680.1","RPL37P23",NA,1
"ENSG00000243696.4","AC006254.1",8,7
"ENSG00000243701.5","DUBR",71,46
"ENSG00000243708.10","PLA2G4B",72,129
"ENSG00000243709.1","LEFTY1",6,3
"ENSG00000243710.7","CFAP57",30,6
"ENSG00000243716.10","NPIPB5",466,446
"ENSG00000243725.6","TTC4",34,61
"ENSG00000243738.3","RN7SL181P",NA,5
"ENSG00000243742.5","RPLP0P2",34,21
"ENSG00000243746.1","EEF1A1P10",3,1
"ENSG00000243749.1","TMEM35B",58,46
"ENSG00000243753.5","HLA-L",34,45
"ENSG00000243759.1","ST13P15",4,1
"ENSG00000243762.1","AC006547.2",1,2
"ENSG00000243771.1","AC010618.1",2,NA
"ENSG00000243772.7","KIR2DL3",2,NA
"ENSG00000243789.10","JMJD7",2,NA
"ENSG00000243811.9","APOBEC3D",3,3
"ENSG00000243819.4","RN7SL832P",4,6
"ENSG00000243824.1","RPL12P6",NA,1
"ENSG00000243829.1","AC011495.1",4,3
"ENSG00000243836.5","WDR86-AS1",49,30
"ENSG00000243859.3","RPL5P17",NA,1
"ENSG00000243885.1","AC108751.4",1,1
"ENSG00000243896.4","OR2A7",20,17
"ENSG00000243902.6","ELFN2",2,1
"ENSG00000243904.1","RPSAP5",1,NA
"ENSG00000243910.7","TUBA4B",9,NA
"ENSG00000243918.1","EIF4BP8",1,NA
"ENSG00000243926.1","TIPARP-AS1",6,1
"ENSG00000243927.5","MRPS6",738,652
"ENSG00000243943.9","ZNF512",911,663
"ENSG00000243955.5","GSTA1",3,NA
"ENSG00000243960.1","AL390195.1",NA,2
"ENSG00000243964.1","RPL23AP65",4,2
"ENSG00000243970.3","PPIEL",41,31
"ENSG00000243974.1","VTI1BP1",NA,3
"ENSG00000243978.8","RTL9",NA,1
"ENSG00000243989.8","ACY1",65,77
"ENSG00000244005.12","NFS1",491,581
"ENSG00000244026.6","FAM86DP",59,61
"ENSG00000244036.3","AC073320.1",1,NA
"ENSG00000244038.9","DDOST",4114,4506
"ENSG00000244040.6","IL12A-AS1",1,NA
"ENSG00000244041.7","LINC01011",84,71
"ENSG00000244045.12","TMEM199",291,277
"ENSG00000244055.1","AC007566.1",25,15
"ENSG00000244061.1","AC093278.1",NA,1
"ENSG00000244073.1","RPS4XP6",2,1
"ENSG00000244097.1","RPS4XP17",2,3
"ENSG00000244099.1","RPS23P3",NA,1
"ENSG00000244119.1","PDCL3P4",7,11
"ENSG00000244122.2","UGT1A7",NA,1
"ENSG00000244137.1","AL512328.1",1,1
"ENSG00000244144.1","AC128688.1",1,2
"ENSG00000244151.1","AC010973.2",21,19
"ENSG00000244153.1","WWP1P1",NA,1
"ENSG00000244155.1","CYP4F34P",2,NA
"ENSG00000244161.1","FLNB-AS1",9,4
"ENSG00000244165.1","P2RY11",42,27
"ENSG00000244171.4","PBX2P1",12,5
"ENSG00000244176.1","AP003733.1",2,NA
"ENSG00000244187.7","TMEM141",433,636
"ENSG00000244198.6","AC004889.1",30,6
"ENSG00000244218.3","RN7SL81P",3,NA
"ENSG00000244219.6","TMEM225B",10,18
"ENSG00000244234.2","GMCL2",NA,1
"ENSG00000244239.1","AC007009.1",3,NA
"ENSG00000244242.1","IFITM10",139,68
"ENSG00000244245.1","AC133134.1",5,5
"ENSG00000244257.5","PKD1P1",15,15
"ENSG00000244274.7","DBNDD2",161,136
"ENSG00000244292.1","OR9N1P",1,2
"ENSG00000244300.2","GATA2-AS1",13,34
"ENSG00000244306.11","DUXAP10",353,309
"ENSG00000244313.3","AC024293.1",50,60
"ENSG00000244327.1","AC109992.2",NA,1
"ENSG00000244342.5","LINC00698",NA,2
"ENSG00000244349.1","AL662791.1",4,1
"ENSG00000244363.3","RPL7P23",6,4
"ENSG00000244371.2","PFN1P8",4,2
"ENSG00000244380.1","AC134772.1",5,1
"ENSG00000244383.2","FAM3D-AS1",3,8
"ENSG00000244398.1","AC116533.1",18,13
"ENSG00000244405.7","ETV5",727,2081
"ENSG00000244411.3","KRTAP5-7",4,2
"ENSG00000244437.1","IGKV3-15",1,NA
"ENSG00000244459.2","AC147067.1",4,6
"ENSG00000244462.7","RBM12",2339,1435
"ENSG00000244468.1","AC093001.1",2,1
"ENSG00000244471.6","AL137058.1",1,1
"ENSG00000244480.1","AC005154.2",27,16
"ENSG00000244482.10","LILRA6",20,28
"ENSG00000244486.8","SCARF2",206,141
"ENSG00000244490.1","RWDD4P1",2,2
"ENSG00000244491.1","AL021707.5",3,4
"ENSG00000244502.2","HDAC11-AS1",1,2
"ENSG00000244509.3","APOBEC3C",197,150
"ENSG00000244513.6","AC109587.1",9,11
"ENSG00000244527.1","AC022795.1",1,NA
"ENSG00000244541.5","LINC01213",1,NA
"ENSG00000244558.5","KCNK15-AS1",19,12
"ENSG00000244560.7","AC004890.2",120,66
"ENSG00000244582.2","RPL21P120",1,NA
"ENSG00000244585.1","RPL12P33",NA,2
"ENSG00000244586.1","WNT5A-AS1",NA,1
"ENSG00000244588.5","RAD21L1",4,3
"ENSG00000244607.6","CCDC13",8,NA
"ENSG00000244617.2","ASPRV1",74,30
"ENSG00000244627.5","TPTEP2",32,32
"ENSG00000244675.2","AC108676.1",5,2
"ENSG00000244682.7","FCGR2C",21,6
"ENSG00000244687.11","UBE2V1",308,291
"ENSG00000244693.1","CTAGE8",NA,2
"ENSG00000244701.1","AC004918.1",14,6
"ENSG00000244705.1","AC020658.1",1,NA
"ENSG00000244716.3","BX679664.3",19,31
"ENSG00000244731.7","C4A",49,17
"ENSG00000244733.5","AL132656.2",NA,2
"ENSG00000244752.2","CRYBB2",NA,1
"ENSG00000244754.8","N4BP2L2",2271,1665
"ENSG00000244757.1","AL137024.1",NA,1
"ENSG00000244879.7","GABPB1-AS1",2181,1700
"ENSG00000244921.2","MTCYBP18",2,2
"ENSG00000244945.1","AC136604.2",3,1
"ENSG00000244952.2","AC123768.2",2,1
"ENSG00000244968.6","LIFR-AS1",29,11
"ENSG00000244998.1","AC100803.1",1,8
"ENSG00000245017.2","LINC02453",3,NA
"ENSG00000245025.2","AC107959.1",114,54
"ENSG00000245059.2","AC092718.1",2,NA
"ENSG00000245060.6","LINC00847",185,161
"ENSG00000245080.7","MIR3150BHG",1,1
"ENSG00000245105.3","A2M-AS1",16,9
"ENSG00000245112.2","SMARCA5-AS1",18,11
"ENSG00000245146.6","MALINC1",3,3
"ENSG00000245148.2","ARAP1-AS2",1,4
"ENSG00000245149.3","RNF139-AS1",151,89
"ENSG00000245156.1","AP001107.1",8,17
"ENSG00000245164.6","LINC00861",1,NA
"ENSG00000245205.3","EEF1A1P4",2,5
"ENSG00000245213.6","AC105285.1",10,9
"ENSG00000245248.7","USP2-AS1",9,3
"ENSG00000245261.1","AL133375.1",4,6
"ENSG00000245275.7","SAP30L-AS1",2,3
"ENSG00000245281.7","AC124242.1",10,6
"ENSG00000245317.2","AC008393.1",13,1
"ENSG00000245322.6","AC097460.1",8,3
"ENSG00000245330.4","AP005717.1",NA,4
"ENSG00000245385.2","AP003396.1",4,9
"ENSG00000245466.1","AL357153.1",11,6
"ENSG00000245468.3","LINC02447",NA,6
"ENSG00000245482.2","AC046130.1",3,1
"ENSG00000245498.6","AP000866.1",9,7
"ENSG00000245522.2","AC026250.1",16,11
"ENSG00000245532.8","NEAT1",18706,15143
"ENSG00000245534.6","RORA-AS1",3,7
"ENSG00000245552.6","AP000787.1",11,6
"ENSG00000245556.2","SCAMP1-AS1",53,40
"ENSG00000245571.6","FAM111A-DT",51,67
"ENSG00000245573.7","BDNF-AS",54,28
"ENSG00000245598.6","DACT3-AS1",1,NA
"ENSG00000245614.3","DDX11-AS1",21,11
"ENSG00000245651.2","AC083805.1",3,NA
"ENSG00000245662.3","LINC02211",2,3
"ENSG00000245680.9","ZNF585B",418,364
"ENSG00000245685.6","FRG1-DT",2,2
"ENSG00000245694.9","CRNDE",23,21
"ENSG00000245711.2","NADK2-AS1",1,NA
"ENSG00000245748.1","AC097382.2",162,199
"ENSG00000245750.8","DRAIC",3,6
"ENSG00000245768.6","AC092378.1",1,1
"ENSG00000245848.2","CEBPA",30,55
"ENSG00000245849.7","RAD51-AS1",169,88
"ENSG00000245857.2","GS1-24F4.2",NA,3
"ENSG00000245869.2","AP004609.1",NA,2
"ENSG00000245888.6","FLJ21408",4,7
"ENSG00000245904.3","AC025164.1",9,9
"ENSG00000245910.8","SNHG6",1319,1588
"ENSG00000245937.7","LINC01184",139,213
"ENSG00000245958.6","AC093752.1",214,204
"ENSG00000245970.2","AP003352.1",59,34
"ENSG00000245975.2","AC090515.2",19,7
"ENSG00000246016.2","LINC01513",2,NA
"ENSG00000246022.2","ALDH1L1-AS2",NA,3
"ENSG00000246067.7","RAB30-AS1",90,100
"ENSG00000246082.2","NUDT16P1",116,95
"ENSG00000246089.3","AC016065.1",84,115
"ENSG00000246090.6","AP002026.1",221,168
"ENSG00000246100.3","LINC00900",9,4
"ENSG00000246130.1","AC107959.2",2,NA
"ENSG00000246145.1","RRS1-AS1",5,1
"ENSG00000246174.7","KCTD21-AS1",38,80
"ENSG00000246203.2","AL353807.3",4,NA
"ENSG00000246223.8","LINC01550",8,NA
"ENSG00000246228.6","CASC8",NA,1
"ENSG00000246263.2","UBR5-AS1",94,53
"ENSG00000246273.7","SBF2-AS1",97,111
"ENSG00000246283.2","AC090510.1",4,8
"ENSG00000246308.1","AC116535.1",8,11
"ENSG00000246331.2","AC010198.1",2,NA
"ENSG00000246334.2","PRR7-AS1",2,3
"ENSG00000246339.5","EXTL3-AS1",40,23
"ENSG00000246350.1","AL049543.1",NA,1
"ENSG00000246366.6","LACTB2-AS1",NA,3
"ENSG00000246375.2","AC107067.1",NA,1
"ENSG00000246430.6","LINC00968",6,NA
"ENSG00000246451.2","AL049840.1",5,14
"ENSG00000246465.1","AC138904.1",12,7
"ENSG00000246477.3","AF131216.1",10,9
"ENSG00000246523.7","AP001528.1",12,5
"ENSG00000246526.2","LINC002481",6,NA
"ENSG00000246548.3","LINC02288",NA,2
"ENSG00000246560.2","AC018797.2",4,4
"ENSG00000246582.2","AC100861.1",96,202
"ENSG00000246596.7","AC139795.1",29,19
"ENSG00000246627.6","CACNA1C-AS1",8,8
"ENSG00000246640.1","PICART1",19,16
"ENSG00000246662.6","LINC00535",2,1
"ENSG00000246695.7","RASSF8-AS1",16,48
"ENSG00000246705.4","H2AFJ",504,518
"ENSG00000246731.2","MGC16275",5,3
"ENSG00000246740.2","PLA2G4E-AS1",2,NA
"ENSG00000246763.6","RGMB-AS1",1,2
"ENSG00000246777.1","AC044802.1",3,2
"ENSG00000246790.2","AP000977.1",NA,1
"ENSG00000246851.1","AL157938.3",1,NA
"ENSG00000246859.2","STARD4-AS1",20,24
"ENSG00000246863.2","AC012377.1",2,2
"ENSG00000246876.6","LINC02466",6,3
"ENSG00000246877.1","DNM1P35",26,6
"ENSG00000246889.2","AP000487.1",9,5
"ENSG00000246922.8","UBAP1L",108,67
"ENSG00000246982.6","Z84485.1",13,6
"ENSG00000246985.7","SOCS2-AS1",NA,4
"ENSG00000247011.2","AC005920.1",2,9
"ENSG00000247033.1","AC099508.1",7,12
"ENSG00000247077.6","PGAM5",783,1271
"ENSG00000247081.7","BAALC-AS1",42,22
"ENSG00000247092.6","SNHG10",103,62
"ENSG00000247095.2","MIR210HG",187,41
"ENSG00000247121.6","AC009126.1",15,11
"ENSG00000247134.6","AC090204.1",2,4
"ENSG00000247137.8","AP000873.2",64,65
"ENSG00000247151.7","CSTF3-DT",3,8
"ENSG00000247157.6","LINC01252",13,22
"ENSG00000247199.4","AC091948.1",10,9
"ENSG00000247228.2","AC009060.1",7,8
"ENSG00000247240.7","UBL7-AS1",28,48
"ENSG00000247271.6","ZBED5-AS1",30,32
"ENSG00000247287.2","AL359220.1",11,13
"ENSG00000247315.3","ZCCHC3",1319,1013
"ENSG00000247317.3","LY6E-DT",13,15
"ENSG00000247324.2","AC010547.1",1,1
"ENSG00000247363.2","AC090061.1",4,12
"ENSG00000247373.3","AC055713.1",132,138
"ENSG00000247400.3","DNAJC3-DT",88,112
"ENSG00000247473.2","CARS-AS1",2,NA
"ENSG00000247498.9","GPRC5D-AS1",18,42
"ENSG00000247516.6","MIR4458HG",84,84
"ENSG00000247556.6","OIP5-AS1",1375,1660
"ENSG00000247570.2","SDCBPP2",1,NA
"ENSG00000247572.7","CKMT2-AS1",124,93
"ENSG00000247595.4","SPTY2D1OS",16,9
"ENSG00000247596.8","TWF2",412,672
"ENSG00000247626.4","MARS2",201,256
"ENSG00000247627.2","MTND4P12",39,75
"ENSG00000247675.6","LRP4-AS1",3,3
"ENSG00000247679.2","AC139795.2",12,18
"ENSG00000247699.2","AC008609.1",1,3
"ENSG00000247708.7","STX18-AS1",42,21
"ENSG00000247728.2","AC091057.2",4,5
"ENSG00000247735.2","AC120114.1",19,26
"ENSG00000247746.4","USP51",60,118
"ENSG00000247774.6","PCED1B-AS1",4,4
"ENSG00000247775.2","SNCA-AS1",NA,1
"ENSG00000247796.2","AC008966.1",26,28
"ENSG00000247809.7","NR2F2-AS1",3,NA
"ENSG00000247828.7","TMEM161B-AS1",43,51
"ENSG00000247853.2","AC006064.2",58,46
"ENSG00000247877.6","AC021086.1",1,NA
"ENSG00000247903.1","AC024896.1",13,24
"ENSG00000247934.4","AC022364.1",36,12
"ENSG00000247950.6","SEC24B-AS1",11,6
"ENSG00000247970.2","AL160313.1",1,NA
"ENSG00000247982.6","LINC00926",13,10
"ENSG00000248008.2","NRAV",240,176
"ENSG00000248015.6","AC005329.1",3,9
"ENSG00000248019.2","FAM13A-AS1",90,55
"ENSG00000248027.1","AP001351.1",1,NA
"ENSG00000248049.6","UBA6-AS1",179,218
"ENSG00000248092.7","NNT-AS1",88,186
"ENSG00000248098.11","BCKDHA",47,42
"ENSG00000248099.3","INSL3",1,NA
"ENSG00000248103.1","AC008443.2",35,19
"ENSG00000248113.2","AC067942.2",NA,1
"ENSG00000248124.7","RRN3P1",179,121
"ENSG00000248132.2","LINC02101",NA,1
"ENSG00000248150.1","LINC02150",NA,1
"ENSG00000248159.1","HSPA8P11",1,3
"ENSG00000248161.5","AC098487.1",5,19
"ENSG00000248187.1","AC078850.1",NA,2
"ENSG00000248196.1","AC092658.1",1,1
"ENSG00000248206.1","AC074194.1",1,NA
"ENSG00000248208.1","WDR45P1",NA,1
"ENSG00000248213.3","CICP16",1,3
"ENSG00000248223.1","AC026785.2",1,2
"ENSG00000248231.1","KRT8P4",1,NA
"ENSG00000248235.6","AC037459.1",NA,1
"ENSG00000248238.1","LINC02438",1,5
"ENSG00000248243.1","LINC02014",1,2
"ENSG00000248265.1","FLJ12825",2,2
"ENSG00000248268.1","AC010275.1",1,2
"ENSG00000248275.1","TRIM52-AS1",29,32
"ENSG00000248278.1","SUMO2P17",2,5
"ENSG00000248323.6","LUCAT1",17,26
"ENSG00000248333.8","CDK11B",609,635
"ENSG00000248347.3","AC120036.1",2,NA
"ENSG00000248360.7","LINC00504",3,10
"ENSG00000248367.1","AC008610.1",NA,1
"ENSG00000248375.1","AC104066.1",NA,1
"ENSG00000248383.4","PCDHAC1",40,92
"ENSG00000248405.10","PRR5-ARHGAP8",15,17
"ENSG00000248409.2","AP000344.2",NA,1
"ENSG00000248415.1","GAPDHP61",NA,1
"ENSG00000248429.5","FAM198B-AS1",2,8
"ENSG00000248445.5","SEMA6A-AS1",17,8
"ENSG00000248449.2","PCDHGB8P",2,3
"ENSG00000248452.2","AC097714.1",1,NA
"ENSG00000248472.8","DDX11L9",2,2
"ENSG00000248476.1","BACH1-IT1",2,NA
"ENSG00000248483.6","POU5F2",4,NA
"ENSG00000248485.1","PCP4L1",3,2
"ENSG00000248487.8","ABHD14A",14,11
"ENSG00000248498.4","ASNSP1",49,67
"ENSG00000248503.2","AL356235.1",2,NA
"ENSG00000248508.6","SRP14-AS1",36,32
"ENSG00000248515.1","AC024230.1",4,NA
"ENSG00000248527.1","MTATP6P1",1382,2330
"ENSG00000248538.7","AC022784.1",17,31
"ENSG00000248540.2","AC010931.2",2,NA
"ENSG00000248544.2","AC008676.1",2,NA
"ENSG00000248568.1","KRT8P48",8,2
"ENSG00000248569.1","CRSP8P",4,1
"ENSG00000248578.1","NPM1P21",NA,1
"ENSG00000248588.1","AC008517.1",NA,1
"ENSG00000248590.2","GLDCP1",2,NA
"ENSG00000248592.7","TMEM110-MUSTN1",12,4
"ENSG00000248593.3","DSTNP2",52,74
"ENSG00000248596.7","AC139491.2",17,17
"ENSG00000248599.1","FLJ42969",7,1
"ENSG00000248626.1","GAPDHP40",NA,1
"ENSG00000248643.5","RBM14-RBM4",43,29
"ENSG00000248659.1","AC023162.1",NA,1
"ENSG00000248663.6","LINC00992",6,5
"ENSG00000248664.1","AC010273.1",2,NA
"ENSG00000248669.1","AC116562.2",1,NA
"ENSG00000248671.7","ALG1L9P",7,12
"ENSG00000248677.1","LINC02102",1,NA
"ENSG00000248703.2","LINC02415",NA,1
"ENSG00000248712.7","CCDC153",32,29
"ENSG00000248713.1","C4orf54",338,350
"ENSG00000248717.1","LINC02222",NA,1
"ENSG00000248724.6","NPHP3-AS1",5,5
"ENSG00000248727.5","LINC01948",3,NA
"ENSG00000248734.2","AC008906.1",9,4
"ENSG00000248751.6","AC004997.1",NA,1
"ENSG00000248763.2","AC111000.2",1,NA
"ENSG00000248771.5","SMIM31",NA,1
"ENSG00000248774.1","AC097534.1",6,4
"ENSG00000248780.1","ARL4AP2",4,NA
"ENSG00000248787.2","AC092903.2",7,NA
"ENSG00000248791.1","AC010627.1",1,NA
"ENSG00000248795.1","AC098859.1",NA,1
"ENSG00000248801.6","C8orf34-AS1",1,NA
"ENSG00000248810.1","LINC02432",125,108
"ENSG00000248827.1","AC024587.1",NA,1
"ENSG00000248830.1","ZNF807",NA,1
"ENSG00000248840.2","AL645949.1",2,1
"ENSG00000248858.7","FLJ46284",18,5
"ENSG00000248863.2","AC097376.1",1,NA
"ENSG00000248866.1","USP46-AS1",29,13
"ENSG00000248871.1","TNFSF12-TNFSF13",1,2
"ENSG00000248873.1","SERBP1P6",1,2
"ENSG00000248874.5","C5orf17",47,36
"ENSG00000248890.1","HHIP-AS1",2,NA
"ENSG00000248893.3","FAM138E",1,NA
"ENSG00000248905.8","FMN1",269,138
"ENSG00000248923.1","MTND5P11",14,28
"ENSG00000248925.1","HRAT5",2,NA
"ENSG00000248932.5","AC097103.2",23,17
"ENSG00000248936.1","AC027607.1",1,NA
"ENSG00000248954.1","AC027801.1",1,NA
"ENSG00000248956.1","HMGB1P44",1,1
"ENSG00000248964.6","AC131254.1",NA,2
"ENSG00000248966.1","BCLAF1P1",2,NA
"ENSG00000248971.2","KRT8P46",3,3
"ENSG00000248980.1","AC019163.1",1,1
"ENSG00000249001.5","AC093895.1",3,NA
"ENSG00000249006.1","AL136360.1",1,1
"ENSG00000249007.1","AL691482.3",70,19
"ENSG00000249014.2","HMGN2P4",1,1
"ENSG00000249026.2","CTNNA1P1",1,1
"ENSG00000249042.5","AC008771.1",38,24
"ENSG00000249049.1","AC074124.1",13,5
"ENSG00000249085.1","AC035140.1",NA,1
"ENSG00000249087.6","ZNF436-AS1",26,34
"ENSG00000249096.6","LINC02362",1,4
"ENSG00000249115.8","HAUS5",293,292
"ENSG00000249119.1","MTND6P4",NA,4
"ENSG00000249129.1","SUDS3P1",10,10
